"sample_raw_id","feature_id","name_sirius","smiles_sirius","InChI_sirius","NPC.pathway_canopus","NPC.superclass_canopus","RF_importance","Mature - Young.sample_raw_id","Mature - Young.group","Mature - Young.posthoc_Pvalue","Mature - Young.log10P"
"1753","X5592_610.31_1.4_peak",5592,"Retaspimycin","CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)NCC=C)O)C)OC)OC(=O)N)C)C)O)OC","InChI=1S/C31H45N3O8/c1-8-12-33-26-21-13-17(2)14-25(41-7)27(36)19(4)15-20(5)29(42-31(32)39)24(40-6)11-9-10-18(3)30(38)34-22(28(21)37)16-23(26)35/h8-11,15-17,19,24-25,27,29,33,35-37H,1,12-14H2,2-7H3,(H2,32,39)(H,34,38)","Amino acids and Peptides","Small peptides",NA,"X5592_610.31_1.4_peak","Mature - Young",0.075931625916704,2.11957730051597
"1754","X5594_279.17_0.9_peak",5594,"null","CC(=O)NCCCCCN(C(=O)CC1=CC=CC=C1)O","InChI=1S/C15H22N2O3/c1-13(18)16-10-6-3-7-11-17(20)15(19)12-14-8-4-2-5-9-14/h2,4-5,8-9,20H,3,6-7,10-12H2,1H3,(H,16,18)","Alkaloids","Small peptides",NA,"X5594_279.17_0.9_peak","Mature - Young",0.619399266734641,1.20802931311111
"1755","X5597_554.25_2.6_peak",5597,"2-[[1-[1-[(2-methylpropan-2-yl)oxycarbonyl]pyrrolidine-2-carbonyl]-4-phenylpiperidine-4-carbonyl]amino]pentanedioic acid","CC(C)(C)OC(=O)N1CCCC1C(=O)N2CCC(CC2)(C3=CC=CC=C3)C(=O)NC(CCC(=O)O)C(=O)O","InChI=1S/C27H37N3O8/c1-26(2,3)38-25(37)30-15-7-10-20(30)22(33)29-16-13-27(14-17-29,18-8-5-4-6-9-18)24(36)28-19(23(34)35)11-12-21(31)32/h4-6,8-9,19-20H,7,10-17H2,1-3H3,(H,28,36)(H,31,32)(H,34,35)","Alkaloids","Small peptides",NA,"X5597_554.25_2.6_peak","Mature - Young",0.373956742457475,1.42717863202023
"1756","X5599_283.14_0.5_peak",5599,NA,NA,NA,NA,NA,0.0075,"X5599_283.14_0.5_peak","Mature - Young",0.0242851227233475,2.61465969750542
"1757","X56_597.3_4.3_peak",56,"1-(9Z,12Z-octadecadienoyl)-glycero-3-phospho-(1''-myo-inositol)","CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O","InChI=1S/C27H49O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(29)37-18-20(28)19-38-40(35,36)39-27-25(33)23(31)22(30)24(32)26(27)34/h6-7,9-10,20,22-28,30-34H,2-5,8,11-19H2,1H3,(H,35,36)","Fatty acids","Glycerophospholipids",NA,"X56_597.3_4.3_peak","Mature - Young",0.102389933067442,1.98974274090101
"1758","X560_267.65_4.8_peak",560,NA,NA,NA,NA,NA,NA,"X560_267.65_4.8_peak","Mature - Young",0.272427027247198,1.56474980864599
"1759","X5600_392.22_1.1_peak",5600,"L-leucyl-L-prolyl-L-tyrosine","CC(C)CC(C(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N","InChI=1S/C20H29N3O5/c1-12(2)10-15(21)19(26)23-9-3-4-17(23)18(25)22-16(20(27)28)11-13-5-7-14(24)8-6-13/h5-8,12,15-17,24H,3-4,9-11,21H2,1-2H3,(H,22,25)(H,27,28)","Amino acids and Peptides","Small peptides",NA,"X5600_392.22_1.1_peak","Mature - Young",0.782790987634456,1.10635418306917
"1760","X561_702.54_5.6_peak",561,NA,NA,NA,"Amino acids and Peptides","Fatty amides",NA,"X561_702.54_5.6_peak","Mature - Young",0.0666265982614831,2.17635235983678
"1761","X5613_293.67_1.1_peak",5613,NA,NA,NA,NA,NA,NA,"X5613_293.67_1.1_peak","Mature - Young",0.460035153665627,1.33720898036262
"1762","X562_516.26_1.4_peak",562,NA,NA,NA,NA,NA,NA,"X562_516.26_1.4_peak","Mature - Young",0.199165152039726,1.70078664784404
"1763","X5620_357.28_4.1_peak",5620,"null","CC(=O)C1CCC2(C1(CCC3C2CC=C4C3(CCC(=O)C4(C)C)C)C)C","InChI=1S/C24H36O2/c1-15(25)16-9-13-24(6)18-7-8-19-21(2,3)20(26)11-12-22(19,4)17(18)10-14-23(16,24)5/h8,16-18H,7,9-14H2,1-6H3","Terpenoids","Steroids",NA,"X5620_357.28_4.1_peak","Mature - Young",0.309401010629403,1.50947827205211
"1764","X5624_423.26_1.1_peak",5624,"null","COCC1=CN(N=N1)CCCCCCCCCN2CC(C(C(C2CO)O)O)O","InChI=1S/C19H36N4O5/c1-28-14-15-11-23(21-20-15)10-8-6-4-2-3-5-7-9-22-12-17(25)19(27)18(26)16(22)13-24/h11,16-19,24-27H,2-10,12-14H2,1H3","Amino acids and Peptides","Small peptides",NA,"X5624_423.26_1.1_peak","Mature - Young",0.3985220831639,1.39954760819384
"1765","X5625_388.18_1.4_peak",5625,NA,NA,NA,NA,NA,NA,"X5625_388.18_1.4_peak","Mature - Young",0.540621607408656,1.26710660053367
"1766","X5627_1233.17_1.5_peak",5627,NA,NA,NA,NA,NA,NA,"X5627_1233.17_1.5_peak","Mature - Young",0.226879049490815,1.64420560596881
"1767","X5629_333.68_0.9_peak",5629,NA,NA,NA,NA,NA,NA,"X5629_333.68_0.9_peak","Mature - Young",0.433089160687691,1.36342268561311
"1768","X5631_317.69_0.7_peak",5631,NA,NA,NA,NA,NA,NA,"X5631_317.69_0.7_peak","Mature - Young",0.166719090880365,1.77801466658305
"1769","X5634_233.08_2_peak",5634,NA,NA,NA,NA,NA,NA,"X5634_233.08_2_peak","Mature - Young",0.201713677725175,1.69526465231193
"1770","X564_436.27_2.2_peak",564,"null","C[N+](C)(C)CCCCC(C(=O)NC(CCCCN)C(=O)N1CCCC1C=O)N","InChI=1S/C20H39N5O3/c1-25(2,3)14-7-5-10-17(22)19(27)23-18(11-4-6-12-21)20(28)24-13-8-9-16(24)15-26/h15-18H,4-14,21-22H2,1-3H3/p+1","Amino acids and Peptides","Small peptides",NA,NA,NA,NA,NA
"1771","X5644_498.29_2.6_peak",5644,"null","CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(=O)C4)C)O)C","InChI=1S/C26H43NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-17,19-22,24,29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)","Terpenoids","Steroids",NA,"X5644_498.29_2.6_peak","Mature - Young",0.384778339069306,1.4147893843667
"1772","X5645_806.19_2.6_peak",5645,NA,NA,NA,NA,NA,NA,"X5645_806.19_2.6_peak","Mature - Young",0.943491414915445,1.02526204724448
"1773","X565_319.28_5.4_peak",565,"1-dodecoxy-3-(3-hydroxypropoxy)propan-2-ol","CCCCCCCCCCCCOCC(COCCCO)O","InChI=1S/C18H38O4/c1-2-3-4-5-6-7-8-9-10-11-14-21-16-18(20)17-22-15-12-13-19/h18-20H,2-17H2,1H3","Fatty acids","Glycerolipids",NA,"X565_319.28_5.4_peak","Mature - Young",0.070663968457905,2.15080197642603
"1774","X5652_359.71_1.7_peak",5652,NA,NA,NA,NA,NA,NA,"X5652_359.71_1.7_peak","Mature - Young",0.0635534410727978,2.19686092979181
"1775","X566_327.08_4.4_peak",566,"Reofos TPP","C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3","InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H","Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)",NA,"X566_327.08_4.4_peak","Mature - Young",0.686190423250385,1.16355534742606
"1776","X5668_432.22_0.9_peak",5668,"3-{[(3-methoxyphenyl)carbamoyl]amino}-1-(3-methylbut-2-enoyl)prolyl-N2-methylglycinamide","CC(=CC(=O)N1CCC(C1C(=O)N(C)CC(=O)N)NC(=O)NC2=CC(=CC=C2)OC)C","InChI=1S/C21H29N5O5/c1-13(2)10-18(28)26-9-8-16(19(26)20(29)25(3)12-17(22)27)24-21(30)23-14-6-5-7-15(11-14)31-4/h5-7,10-11,16,19H,8-9,12H2,1-4H3,(H2,22,27)(H2,23,24,30)","Amino acids and Peptides","Small peptides",NA,"X5668_432.22_0.9_peak","Mature - Young",0.340196674734207,1.46826993573122
"1777","X567_411.7_1.2_peak",567,NA,NA,NA,NA,NA,NA,"X567_411.7_1.2_peak","Mature - Young",0.364175724009327,1.43868900769041
"1778","X5674_481.76_1.6_peak",5674,NA,NA,NA,NA,NA,NA,"X5674_481.76_1.6_peak","Mature - Young",0.397613059037841,1.40053936025325
"1779","X5675_407.28_3_peak",5675,"12-Oxochenodeoxycholate","CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(CC4C3(CCC(C4)O)C)O)C","InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-19,22,25-26H,4-12H2,1-3H3,(H,28,29)","Terpenoids","Steroids",NA,"X5675_407.28_3_peak","Mature - Young",0.783589643202984,1.10591131276091
"1780","X5676_517.29_3.8_peak",5676,"[4-(2-methoxyphenyl)piperazin-1-yl]-[(2R,4S,5R)-2-[[4-(4-methoxyphenyl)triazol-1-yl]methyl]-1-azabicyclo[2.2.2]octan-5-yl]methanone","COC1=CC=C(C=C1)C2=CN(N=N2)CC3CC4CCN3CC4C(=O)N5CCN(CC5)C6=CC=CC=C6OC","InChI=1S/C29H36N6O3/c1-37-24-9-7-21(8-10-24)26-20-35(31-30-26)18-23-17-22-11-12-34(23)19-25(22)29(36)33-15-13-32(14-16-33)27-5-3-4-6-28(27)38-2/h3-10,20,22-23,25H,11-19H2,1-2H3","Alkaloids","Ornithine alkaloids",NA,"X5676_517.29_3.8_peak","Mature - Young",0.657134423044748,1.18234578231973
"1781","X568_443.25_0.8_peak",568,"2-[[2-[[1-[3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoyl]piperidine-4-carbonyl]amino]acetyl]amino]acetic acid","CC(C)C(C(=O)N1CCC(CC1)C(=O)NCC(=O)NCC(=O)O)NC(=O)OC(C)(C)C","InChI=1S/C20H34N4O7/c1-12(2)16(23-19(30)31-20(3,4)5)18(29)24-8-6-13(7-9-24)17(28)22-10-14(25)21-11-15(26)27/h12-13,16H,6-11H2,1-5H3,(H,21,25)(H,22,28)(H,23,30)(H,26,27)","Amino acids and Peptides","Small peptides",NA,"X568_443.25_0.8_peak","Mature - Young",0.116280561763262,1.93449287877557
"1782","X5682_239.13_3.9_peak",5682,"null","CC(=O)CCC1C(=CC(=O)CC1(C)C)C(=O)O","InChI=1S/C13H18O4/c1-8(14)4-5-11-10(12(16)17)6-9(15)7-13(11,2)3/h6,11H,4-5,7H2,1-3H3,(H,16,17)","Terpenoids","Meroterpenoids",NA,"X5682_239.13_3.9_peak","Mature - Young",0.18769965909049,1.7265365161653
"1783","X569_221.64_0.6_peak",569,NA,NA,NA,NA,NA,NA,"X569_221.64_0.6_peak","Mature - Young",0.108528670041203,1.96445551899589
"1784","X5691_380.13_0.7_peak",5691,NA,NA,NA,NA,NA,0.021,"X5691_380.13_0.7_peak","Mature - Young",0.0320949544997258,2.4935632356685
"1785","X5693_805.99_2.6_peak",5693,NA,NA,NA,NA,NA,NA,"X5693_805.99_2.6_peak","Mature - Young",0.870850293362059,1.06005649752381
"1786","X5695_408.31_4.1_peak",5695,"(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanamide","CC(CCC(=O)N)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C","InChI=1S/C24H41NO4/c1-13(4-7-21(25)29)16-5-6-17-22-18(12-20(28)24(16,17)3)23(2)9-8-15(26)10-14(23)11-19(22)27/h13-20,22,26-28H,4-12H2,1-3H3,(H2,25,29)","Terpenoids","Steroids",NA,"X5695_408.31_4.1_peak","Mature - Young",0.334912635893208,1.47506846668775
"1787","X5699_251.19_1.6_peak",5699,"2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propan-1-ol","CC(CO)OCC(C)OCC(C)OCC(C)O","InChI=1S/C12H26O5/c1-9(14)6-15-11(3)8-17-12(4)7-16-10(2)5-13/h9-14H,5-8H2,1-4H3","Fatty acids","Glycerolipids",NA,"X5699_251.19_1.6_peak","Mature - Young",0.213855366428108,1.66987984720342
"1788","X57_280.66_4.8_peak",57,NA,NA,NA,NA,NA,NA,"X57_280.66_4.8_peak","Mature - Young",0.406883204361612,1.39053023691894
"1789","X5701_424.31_3_peak",5701,"Cholylhydroxamic acid","CC(CCC(=O)NO)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C","InChI=1S/C24H41NO5/c1-13(4-7-21(29)25-30)16-5-6-17-22-18(12-20(28)24(16,17)3)23(2)9-8-15(26)10-14(23)11-19(22)27/h13-20,22,26-28,30H,4-12H2,1-3H3,(H,25,29)","Terpenoids","Steroids",NA,"X5701_424.31_3_peak","Mature - Young",0.733601389266437,1.13453985488687
"1790","X5705_392.25_1.9_peak",5705,"2-[[2-[(2-amino-3-methylpentanoyl)amino]-3-phenylpropanoyl]amino]-4-methylpentanoic acid","CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)O)N","InChI=1S/C21H33N3O4/c1-5-14(4)18(22)20(26)23-16(12-15-9-7-6-8-10-15)19(25)24-17(21(27)28)11-13(2)3/h6-10,13-14,16-18H,5,11-12,22H2,1-4H3,(H,23,26)(H,24,25)(H,27,28)","Amino acids and Peptides","Small peptides",NA,"X5705_392.25_1.9_peak","Mature - Young",0.530335841040156,1.27544902149547
"1791","X5708_369.52_0.7_peak",5708,NA,NA,NA,NA,NA,NA,"X5708_369.52_0.7_peak","Mature - Young",0.532172974213987,1.27394718436516
"1792","X571_689.84_1.3_peak",571,NA,NA,NA,NA,NA,NA,"X571_689.84_1.3_peak","Mature - Young",0.0989966962252687,2.00437929868605
"1793","X572_535.4_6.5_peak",572,NA,NA,NA,NA,NA,NA,"X572_535.4_6.5_peak","Mature - Young",0.0661801484654394,2.17927226289921
"1794","X5725_437.1_1.5_peak",5725,"methyl 4-[(1-phenyl-3-pyridin-4-ylpyrazole-4-carbonyl)amino]benzoate","COC(=O)C1=CC=C(C=C1)NC(=O)C2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4","InChI=1S/C23H18N4O3/c1-30-23(29)17-7-9-18(10-8-17)25-22(28)20-15-27(19-5-3-2-4-6-19)26-21(20)16-11-13-24-14-12-16/h2-15H,1H3,(H,25,28)","Alkaloids","Nicotinic acid alkaloids",NA,"X5725_437.1_1.5_peak","Mature - Young",0.355917683749582,1.44865043356381
"1795","X573_252.64_5.6_peak",573,NA,NA,NA,NA,NA,NA,"X573_252.64_5.6_peak","Mature - Young",0.917148456477365,1.0375603605017
"1796","X5731_521.82_1.9_peak",5731,NA,NA,NA,NA,NA,NA,"X5731_521.82_1.9_peak","Mature - Young",0.997419036358277,1.00112234726017
"1797","X5733_189.07_0.3_peak",5733,NA,NA,NA,NA,NA,NA,"X5733_189.07_0.3_peak","Mature - Young",0.355917683749582,1.44865043356381
"1798","X5736_792.56_7.3_peak",5736,"null","CCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(=O)C(=C)CCCCCCCCC)O)O","InChI=1S/C43H79NO10/c1-4-6-8-10-12-13-14-15-16-17-18-20-22-24-30-37(48)42(52)44-34(32-53-43-41(51)40(50)39(49)38(31-45)54-43)36(47)29-26-25-28-35(46)33(3)27-23-21-19-11-9-7-5-2/h26,29,34,36-41,43,45,47-51H,3-25,27-28,30-32H2,1-2H3,(H,44,52)","Fatty acids","Sphingolipids",NA,"X5736_792.56_7.3_peak","Mature - Young",0.355917683749582,1.44865043356381
"1799","X574_350.17_0.8_peak",574,"3-phenyl-7-(2-piperidylethoxy)chromen-4-one","C1CCN(CC1)CCOC2=CC3=C(C=C2)C(=O)C(=CO3)C4=CC=CC=C4","InChI=1S/C22H23NO3/c24-22-19-10-9-18(25-14-13-23-11-5-2-6-12-23)15-21(19)26-16-20(22)17-7-3-1-4-8-17/h1,3-4,7-10,15-16H,2,5-6,11-14H2","Shikimates and Phenylpropanoids","Small peptides",NA,"X574_350.17_0.8_peak","Mature - Young",0.0583810751854992,2.23372791101245
"1800","X575_259.16_0.4_peak",575,"2-(2-(azidomethyl)phenyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane","B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2CN=[N+]=[N-]","InChI=1S/C13H18BN3O2/c1-12(2)13(3,4)19-14(18-12)11-8-6-5-7-10(11)9-16-17-15/h5-8H,9H2,1-4H3","Amino acids and Peptides","Monoterpenoids",NA,"X575_259.16_0.4_peak","Mature - Young",0.350717182275411,1.45504295671729
"1801","X5753_465.82_5.3_peak",5753,NA,NA,NA,NA,NA,NA,"X5753_465.82_5.3_peak","Mature - Young",0.0627772585201,2.20219765384129
"1802","X5755_221.12_4_peak",5755,"1-[2,4-dihydroxy-5-(3-methyl-2-butenyl)phenyl]ethanone","CC(=CCC1=CC(=C(C=C1O)O)C(=O)C)C","InChI=1S/C13H16O3/c1-8(2)4-5-10-6-11(9(3)14)13(16)7-12(10)15/h4,6-7,15-16H,5H2,1-3H3","Polyketides","Meroterpenoids",NA,"X5755_221.12_4_peak","Mature - Young",0.170909956094422,1.76723263739087
"1803","X5759_275.94_8.5_peak",5759,NA,NA,NA,NA,NA,NA,"X5759_275.94_8.5_peak","Mature - Young",0.431961405117244,1.36455505479017
"1804","X576_441.33_5_peak",576,NA,NA,NA,NA,NA,NA,"X576_441.33_5_peak","Mature - Young",0.355790233199101,1.4488059779102
"1805","X5765_215.08_1_peak",5765,"2-methyl-4-phenylpyrimidine-5-carboxylate","CC1=NC=C(C(=N1)C2=CC=CC=C2)C(=O)O","InChI=1S/C12H10N2O2/c1-8-13-7-10(12(15)16)11(14-8)9-5-3-2-4-6-9/h2-7H,1H3,(H,15,16)","Alkaloids","Anthranilic acid alkaloids",NA,"X5765_215.08_1_peak","Mature - Young",0.292773714844694,1.53346791671997
"1806","X5768_252.09_1.2_peak",5768,"Oprea1_559484","C1=CC=C(C=C1)CC(=O)NC(CC(=O)O)C(=O)O","InChI=1S/C12H13NO5/c14-10(6-8-4-2-1-3-5-8)13-9(12(17)18)7-11(15)16/h1-5,9H,6-7H2,(H,13,14)(H,15,16)(H,17,18)","Shikimates and Phenylpropanoids","Small peptides",NA,"X5768_252.09_1.2_peak","Mature - Young",0.729839454299186,1.13677266286604
"1807","X577_476.31_1.4_peak",577,"Netililn","CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N","InChI=1S/C21H41N5O7/c1-4-26-13-7-12(24)16(32-19-11(23)6-5-10(8-22)31-19)14(27)17(13)33-20-15(28)18(25-3)21(2,29)9-30-20/h5,11-20,25-29H,4,6-9,22-24H2,1-3H3","Amino acids and Peptides","Small peptides",NA,"X577_476.31_1.4_peak","Mature - Young",0.0616108785582666,2.21034259821378
"1808","X5774_261.11_2.8_peak",5774,NA,NA,NA,NA,NA,NA,"X5774_261.11_2.8_peak","Mature - Young",0.128490530047927,1.89112887933256
"1809","X578_321.69_0.9_peak",578,NA,NA,NA,NA,NA,NA,"X578_321.69_0.9_peak","Mature - Young",0.544737487558752,1.26381273656881
"1810","X579_288.19_1.1_peak",579,"L-leucyl-L-valylglycine","CC(C)CC(C(=O)NC(C(C)C)C(=O)NCC(=O)O)N","InChI=1S/C13H25N3O4/c1-7(2)5-9(14)12(19)16-11(8(3)4)13(20)15-6-10(17)18/h7-9,11H,5-6,14H2,1-4H3,(H,15,20)(H,16,19)(H,17,18)","Amino acids and Peptides","Small peptides",NA,"X579_288.19_1.1_peak","Mature - Young",0.671502612605936,1.17295229328844
"1811","X5790_362.21_1.4_peak",5790,"(2S)-phenyl({[1-(L-valyl)piperidin-4-yl]carbonyl}amino)ethanoic acid","CC(C)C(C(=O)N1CCC(CC1)C(=O)NC(C2=CC=CC=C2)C(=O)O)N","InChI=1S/C19H27N3O4/c1-12(2)15(20)18(24)22-10-8-14(9-11-22)17(23)21-16(19(25)26)13-6-4-3-5-7-13/h3-7,12,14-16H,8-11,20H2,1-2H3,(H,21,23)(H,25,26)","Amino acids and Peptides","Small peptides",NA,"X5790_362.21_1.4_peak","Mature - Young",0.405402105431196,1.39211400015516
"1812","X5792_451.12_1.6_peak",5792,"S-Adenosylethionine","CC[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","InChI=1S/C16H24N6O5S/c1-2-28(4-3-8(17)16(25)26)5-9-11(23)12(24)15(27-9)22-7-21-10-13(18)19-6-20-14(10)22/h6-9,11-12,15,23-24H,2-5,17H2,1H3,(H2-,18,19,20,25,26)/p+1","Alkaloids","Small peptides",NA,"X5792_451.12_1.6_peak","Mature - Young",0.789066847339632,1.10288620312649
"1813","X5793_486.33_1.5_peak",5793,"null","CCC(C)C(C(=O)NC(C)C(=O)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)N","InChI=1S/C23H43N5O6/c1-9-12(5)17(22(32)26-15(8)23(33)34)27-19(29)14(7)25-21(31)18(13(6)10-2)28-20(30)16(24)11(3)4/h11-18H,9-10,24H2,1-8H3,(H,25,31)(H,26,32)(H,27,29)(H,28,30)(H,33,34)","Amino acids and Peptides","Small peptides",0.0075,"X5793_486.33_1.5_peak","Mature - Young",0.0161522282543081,2.79176755681293
"1814","X5796_352.19_1.2_peak",5796,"Glycyl-leucyl-tyrosine","CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)CN","InChI=1S/C17H25N3O5/c1-10(2)7-13(19-15(22)9-18)16(23)20-14(17(24)25)8-11-3-5-12(21)6-4-11/h3-6,10,13-14,21H,7-9,18H2,1-2H3,(H,19,22)(H,20,23)(H,24,25)","Amino acids and Peptides","Small peptides",NA,"X5796_352.19_1.2_peak","Mature - Young",0.417571187866599,1.37926947500156
"1815","X580_451.26_1.1_peak",580,"null","CC(C(=O)NC(CC1=CC=CC=C1)C(C(C)(CO)N)(O)O)NC(=O)C2CCCN2C(=O)C","InChI=1S/C22H34N4O6/c1-14(24-20(30)17-10-7-11-26(17)15(2)28)19(29)25-18(12-16-8-5-4-6-9-16)22(31,32)21(3,23)13-27/h4-6,8-9,14,17-18,27,31-32H,7,10-13,23H2,1-3H3,(H,24,30)(H,25,29)","Amino acids and Peptides","Small peptides",NA,"X580_451.26_1.1_peak","Mature - Young",0.817474821727267,1.08752561475735
"1816","X5802_465.13_1.7_peak",5802,"Methionyl adenylate","CSCCC(COP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)N","InChI=1S/C15H25N6O7PS/c1-30-3-2-8(16)4-26-29(24,25)27-5-9-11(22)12(23)15(28-9)21-7-20-10-13(17)18-6-19-14(10)21/h6-9,11-12,15,22-23H,2-5,16H2,1H3,(H,24,25)(H2,17,18,19)","Alkaloids","Nucleosides",NA,"X5802_465.13_1.7_peak","Mature - Young",0.355917683749582,1.44865043356381
"1817","X5803_397.71_1.7_peak",5803,NA,NA,NA,NA,NA,NA,"X5803_397.71_1.7_peak","Mature - Young",0.547722383796051,1.26143951037582
"1818","X5806_301.25_4.1_peak",5806,"Perselin","CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34","InChI=1S/C21H32O/c1-3-12-21(22)14-11-19-18-9-8-15-6-4-5-7-16(15)17(18)10-13-20(19,21)2/h3,6,16-19,22H,1,4-5,7-14H2,2H3","Terpenoids","Steroids",NA,"X5806_301.25_4.1_peak","Mature - Young",0.305075696022837,1.51559238922287
"1819","X581_302.21_0.8_peak",581,"L-leucyl-L-leucylglycine","CC(C)CC(C(=O)NC(CC(C)C)C(=O)NCC(=O)O)N","InChI=1S/C14H27N3O4/c1-8(2)5-10(15)13(20)17-11(6-9(3)4)14(21)16-7-12(18)19/h8-11H,5-7,15H2,1-4H3,(H,16,21)(H,17,20)(H,18,19)","Amino acids and Peptides","Small peptides",0.006,"X581_302.21_0.8_peak","Mature - Young",0.0292317119644647,2.53414574930393
"1820","X5811_797.52_7.3_peak",5811,NA,NA,NA,NA,NA,NA,"X5811_797.52_7.3_peak","Mature - Young",0.355917683749582,1.44865043356381
"1821","X5812_223.11_0.8_peak",5812,"Maybridge1_006768","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN","InChI=1S/C11H14N2O3/c12-7-10(14)13-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9H,6-7,12H2,(H,13,14)(H,15,16)","Amino acids and Peptides","Small peptides",NA,"X5812_223.11_0.8_peak","Mature - Young",0.397532274959778,1.40062760595614
"1822","X5816_369.18_2.4_peak",5816,"Oprea1_546477","COC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)N3CCCCC3)OC","InChI=1S/C21H24N2O4/c1-26-18-11-8-16(14-19(18)27-2)20(24)22-17-9-6-15(7-10-17)21(25)23-12-4-3-5-13-23/h6-11,14H,3-5,12-13H2,1-2H3,(H,22,24)","Alkaloids","Lysine alkaloids",NA,"X5816_369.18_2.4_peak","Mature - Young",0.661857958414851,1.17923520466239
"1823","X582_368.43_6.1_peak",582,"didodecylmethylamine","CCCCCCCCCCCCN(C)CCCCCCCCCCCC","InChI=1S/C25H53N/c1-4-6-8-10-12-14-16-18-20-22-24-26(3)25-23-21-19-17-15-13-11-9-7-5-2/h4-25H2,1-3H3","Fatty acids","Fatty acyls",NA,"X582_368.43_6.1_peak","Mature - Young",0.892746571582945,1.04927180895424
"1824","X5823_320.66_1_peak",5823,NA,NA,NA,NA,NA,NA,"X5823_320.66_1_peak","Mature - Young",0.166688130906673,1.77809532317891
"1825","X5824_601.94_6.5_peak",5824,NA,NA,NA,NA,NA,NA,"X5824_601.94_6.5_peak","Mature - Young",0.0635360982613802,2.19697945862409
"1826","X5829_316.68_0.8_peak",5829,NA,NA,NA,NA,NA,0,"X5829_316.68_0.8_peak","Mature - Young",0.0497100689225409,2.30355563471539
"1827","X583_358.74_1_peak",583,NA,NA,NA,NA,NA,NA,"X583_358.74_1_peak","Mature - Young",0.836123894344939,1.07772936533168
"1828","X5832_253.65_5.6_peak",5832,NA,NA,NA,NA,NA,NA,"X5832_253.65_5.6_peak","Mature - Young",0.749719118936699,1.12510141386666
"1829","X5833_265.18_3.4_peak",5833,"null","CCCCOC1=CC=C(C=C1)CC(=O)OCCCC","InChI=1S/C16H24O3/c1-3-5-11-18-15-9-7-14(8-10-15)13-16(17)19-12-6-4-2/h7-10H,3-6,11-13H2,1-2H3","Polyketides","Aromatic polyketides",NA,"X5833_265.18_3.4_peak","Mature - Young",0.247534997558249,1.60636338997522
"1830","X5836_293.17_3_peak",5836,"null","CC1C2CCC(=CCCC(=CC2OC1=O)COC(=O)C)C","InChI=1S/C17H24O4/c1-11-5-4-6-14(10-20-13(3)18)9-16-15(8-7-11)12(2)17(19)21-16/h5,9,12,15-16H,4,6-8,10H2,1-3H3","Terpenoids","Sesquiterpenoids",NA,"X5836_293.17_3_peak","Mature - Young",0.947133339285246,1.02358887586539
