"smiles_sirius","InChIkey2D_sirius","rank_sirius","formulaRank_sirius","#adducts_sirius","#predictedFPs_sirius","ConfidenceScore_sirius","CSI:FingerIDScore_sirius","ZodiacScore_sirius","SiriusScore_sirius","molecularFormula_sirius","adduct_sirius","InChI_sirius","name_sirius","xlogp_sirius","pubchemids_sirius","links_sirius","dbflags_sirius","ionMass_sirius","retentionTimeInSeconds_sirius","id_sirius","feature_id","chebiid.x","chebiasciiname.x","searchscore.x","entitystar.x","chebiid.y","chebiasciiname.y","searchscore.y","entitystar.y"
"CC(C)CC(C(=O)NC(C(C)C)C(=O)NCC(=O)O)N","AAKRWBIIGKPOKQ",736,1,1,1,"0.2503475783885398",-159.945959450359,1,26.394612599451,"C13H25N3O4","[M + H]+","InChI=1S/C13H25N3O4/c1-7(2)5-9(14)12(19)16-11(8(3)4)13(20)15-6-10(17)18/h7-9,11H,5-6,14H2,1-4H3,(H,15,20)(H,16,19)(H,17,18)","L-leucyl-L-valylglycine",-0.099836126,"18222316;71464648","PubChem:(18222316 71464648);CHEBI:(73577)",34,288.19189453125,241.362846,"1137_mapp_batch_00026_sirius_2385",2385,"CHEBI:73577","Leu-Val-Gly","0.06","3",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)O)N","ILDSIMPXNFWKLH",619,1,1,1,"0.2960937091068214",-165.275107314171,1,54.720093750846,"C13H25N3O6","[M + H]+","InChI=1S/C13H25N3O6/c1-6(2)4-8(14)11(19)16-10(7(3)18)12(20)15-9(5-17)13(21)22/h6-10,17-18H,4-5,14H2,1-3H3,(H,15,20)(H,16,19)(H,21,22)","L-leucyl-L-threonyl-L-serine",-1.75051928,"18222268;25253315","PubChem:(18222268 25253315);CHEBI:(73575)",34,320.181762695312,264.975498,"855_mapp_batch_00026_sirius_4128",4128,"CHEBI:73575","Leu-Thr-Ser","0.06","3",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)O)N","ILDSIMPXNFWKLH",270,2,1,4,"0.5569361233517313",-183.510739565129,0.0125628140703518,16.6094890782249,"C13H25N3O6","[M + K]+","InChI=1S/C13H25N3O6/c1-6(2)4-8(14)11(19)16-10(7(3)18)12(20)15-9(5-17)13(21)22/h6-10,17-18H,4-5,14H2,1-3H3,(H,15,20)(H,16,19)(H,21,22)","L-leucyl-L-threonyl-L-serine",-1.75051928,"18222268;25253315","PubChem:(18222268 25253315);CHEBI:(73575)",34,358.138366699219,368.979126,"490_mapp_batch_00026_sirius_2944",2944,"CHEBI:73575","Leu-Thr-Ser","0.06","3",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(C=O)C(C)C)NC(=O)C","FCSVBIFJBYWEQD",604,1,1,1,"0.30071807407468454",-185.849296125274,1,63.883128768605,"C13H24N2O3","[M + H]+","InChI=1S/C13H24N2O3/c1-8(2)6-11(14-10(5)17)13(18)15-12(7-16)9(3)4/h7-9,11-12H,6H2,1-5H3,(H,14,17)(H,15,18)","N2-Acetyl-N-[(2S)-3-methyl-1-oxo-2-butanyl]-L-leucinamide",1.2622838,"10038050","COCONUT:(CNP0355995);MeSH:(10038050);PubChem:(10038050);PubMed;CHEBI:(66717)",2097254,257.185974121094,251.920872,"1359_mapp_batch_00026_sirius_1759",1759,"CHEBI:66717","Paecilopeptin","0.04","2",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(C=O)C(C)C)NC(=O)C","FCSVBIFJBYWEQD",524,1,1,1,"0.34309507276905304",-178.115368645214,1,60.1917950877112,"C13H24N2O3","[M + H]+","InChI=1S/C13H24N2O3/c1-8(2)6-11(14-10(5)17)13(18)15-12(7-16)9(3)4/h7-9,11-12H,6H2,1-5H3,(H,14,17)(H,15,18)","N2-Acetyl-N-[(2S)-3-methyl-1-oxo-2-butanyl]-L-leucinamide",1.2622838,"10038050","COCONUT:(CNP0355995);MeSH:(10038050);PubChem:(10038050);PubMed;CHEBI:(66717)",2097254,257.186004638672,248.787744,"581_mapp_batch_00026_sirius_3924",3924,"CHEBI:66717","Paecilopeptin","0.04","2",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(C=O)C(C)C)NC(=O)C","FCSVBIFJBYWEQD",750,1,1,1,"0.2451818111975103",-208.809795658827,1,35.0163471823741,"C13H24N2O3","[M + H]+","InChI=1S/C13H24N2O3/c1-8(2)6-11(14-10(5)17)13(18)15-12(7-16)9(3)4/h7-9,11-12H,6H2,1-5H3,(H,14,17)(H,15,18)","N2-Acetyl-N-[(2S)-3-methyl-1-oxo-2-butanyl]-L-leucinamide",1.2622838,"10038050","COCONUT:(CNP0355995);MeSH:(10038050);PubChem:(10038050);PubMed;CHEBI:(66717)",2097254,257.186126708984,236.125704,"1135_mapp_batch_00026_sirius_1578",1578,"CHEBI:66717","Paecilopeptin","0.04","2",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCC(=O)N)N","IULKWYSYZSURJK",1114,1,1,1,"0.093857058240188",-261.98119906973,1,63.4970359363866,"C17H33N5O5","[M + H]+","InChI=1S/C17H33N5O5/c1-10(2)9-13(22-15(24)11(19)6-7-14(20)23)16(25)21-12(17(26)27)5-3-4-8-18/h10-13H,3-9,18-19H2,1-2H3,(H2,20,23)(H,21,25)(H,22,24)(H,26,27)","(2S)-6-amino-2-[[(2S)-2-[[(2S)-2,5-diamino-5-oxopentanoyl]amino]-4-methylpentanoyl]amino]hexanoic acid",-1.37544835,"11257711;18220709","COCONUT:(CNP0252631);Training Set;PubChem:(11257711 18220709);additional",2637826,388.254058837891,153.655062,"1461_mapp_batch_00026_sirius_2283",2283,"CHEBI:162280","Gln-Leu-Lys","0.04","2",NA,NA,NA,NA
"CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)OC(C)(C)C","MHYOQRMPMJSUFH",970,1,1,1,"0.15540825418046514",-284.012767693842,1,45.661966225565,"C17H33N5O5","[M + H]+","InChI=1S/C17H33N5O5/c1-10(2)9-12(22-16(26)27-17(3,4)5)13(23)21-11(14(24)25)7-6-8-20-15(18)19/h10-12H,6-9H2,1-5H3,(H,21,23)(H,22,26)(H,24,25)(H4,18,19,20)","5-(diaminomethylideneamino)-2-[[4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]pentanoic acid",0.800000012,"3833495;7075123;7075124;7075125;7075126;98367382;98367383","COCONUT:(CNP0339302);PubChem:(3833495 7075123 7075124 7075125 7075126 98367382 98367383);SuperNatural:(SN00066504 SN00066503);ZINC bio:(ZINC04023923 ZINC04023944)",3153922,388.25422668457,40.4101878,"1474_mapp_batch_00026_sirius_112",112,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CC(C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C","MIUUPVPBBJBRET",974,1,1,1,"0.15435470192049122",-292.148352046161,1,69.7136894680727,"C14H27N5O3","[M + H]+","InChI=1S/C14H27N5O3/c1-9(2)7-12(18-10(3)21)13(22)19-11(8-20)5-4-6-17-14(15)16/h8-9,11-12H,4-7H2,1-3H3,(H,18,21)(H,19,22)(H4,15,16,17)","Caricastatin",-0.699999988,"193721;360883","COCONUT:(CNP0318405);Natural Products:(UNPD78620);PubChem:(193721 360883);SuperNatural:(SN00261865);MeSH:(193721);PubMed",3178566,314.217407226562,34.434102,"860_mapp_batch_00026_sirius_248",248,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CC(C(=O)NCCC(=O)N)NC(=O)N1CCNC1=O","QSUZCTIEYRHTJE",1082,1,1,1,"0.10905140678899657",-327.426311291083,1,78.0932488296639,"C13H23N5O4","[M + H]+","InChI=1S/C13H23N5O4/c1-8(2)7-9(11(20)15-4-3-10(14)19)17-13(22)18-6-5-16-12(18)21/h8-9H,3-7H2,1-2H3,(H2,14,19)(H,15,20)(H,16,21)(H,17,22)","null",-0.600000024,"126843298","MeSH:(126843298);PubChem:(126843298);PubMed",70,314.180908203125,63.96516,"861_mapp_batch_00026_sirius_1445",1445,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CC(C(=O)NCCC(=O)N)NC(=O)N1CCNC1=O","QSUZCTIEYRHTJE",1088,1,1,1,"0.10607139269880309",-325.934955692332,1,84.7820798760183,"C13H23N5O4","[M + H]+","InChI=1S/C13H23N5O4/c1-8(2)7-9(11(20)15-4-3-10(14)19)17-13(22)18-6-5-16-12(18)21/h8-9H,3-7H2,1-2H3,(H2,14,19)(H,15,20)(H,16,21)(H,17,22)","null",-0.600000024,"126843298","MeSH:(126843298);PubChem:(126843298);PubMed",70,314.180877685547,63.96516,"450_mapp_batch_00026_sirius_542",542,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CC(C(=O)NCCCCN=C(N)N)NC(=O)C1C(O1)C(=O)O","LTLYEAJONXGNFG",521,1,1,1,"0.34638732184066806",-181.415582220333,1,65.6198828678279,"C15H27N5O5","[M + H]+","InChI=1S/C15H27N5O5/c1-8(2)7-9(20-13(22)10-11(25-10)14(23)24)12(21)18-5-3-4-6-19-15(16)17/h8-11H,3-7H2,1-2H3,(H,18,21)(H,20,22)(H,23,24)(H4,16,17,19)","Lopac-E-3132",-0.899999976,"123985;439487;4641099;7098620;9906750;15571349;11957542;21027929;44120076;58648629;58669339;92851336;117863630;124352002;134693142","COCONUT:(CNP0341199);PubChem:(123985 439487 4641099 7098620 9906750 15571349 11957542 21027929 44120076 58648629 58669339 92851336 117863630 124352002 134693142);CHEBI:(30270);ZINC bio:(ZINC04095645 ZINC04475165 ZINC13493525 ZINC28244802);additional;MeSH:(123985 439487 4641099 11957542 134693142);KEGG:(C01341);PubChem class - safety and toxic;Training Set;PubMed",69755238,358.207092285156,64.629036,"1841_mapp_batch_00026_sirius_2239",2239,"CHEBI:30270","E64","0.05","3",NA,NA,NA,NA
"CC(C)CC(C(=O)NCCCCN=C(N)N)NC(=O)C1C(O1)C(=O)O","LTLYEAJONXGNFG",479,1,1,1,"0.3695465271013971",-149.637132108963,1,64.7803668557879,"C15H27N5O5","[M + H]+","InChI=1S/C15H27N5O5/c1-8(2)7-9(20-13(22)10-11(25-10)14(23)24)12(21)18-5-3-4-6-19-15(16)17/h8-11H,3-7H2,1-2H3,(H,18,21)(H,20,22)(H,23,24)(H4,16,17,19)","Lopac-E-3132",-0.899999976,"123985;439487;4641099;7098620;9906750;15571349;11957542;21027929;44120076;58648629;58669339;92851336;117863630;124352002;134693142","COCONUT:(CNP0341199);PubChem:(123985 439487 4641099 7098620 9906750 15571349 11957542 21027929 44120076 58648629 58669339 92851336 117863630 124352002 134693142);CHEBI:(30270);ZINC bio:(ZINC04095645 ZINC04475165 ZINC13493525 ZINC28244802);additional;MeSH:(123985 439487 4641099 11957542 134693142);KEGG:(C01341);PubChem class - safety and toxic;Training Set;PubMed",69755238,358.207122802734,60.629682,"1781_mapp_batch_00026_sirius_899",899,"CHEBI:30270","E64","0.05","3",NA,NA,NA,NA
"CC(C)CC(C(=O)O)NC(=O)C(C)N","RDIKFPRVLJLMER",366,1,1,1,"0.45945031786412205",-14.1596656764362,1,16.429761119204,"C9H18N2O3","[M + H]+","InChI=1S/C9H18N2O3/c1-5(2)4-7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)","alanylleucine",-0.0586139597,"96801;259583;6992128;6992387;6992388;6992389;6992390;6992391;6992392;23615548;61157877;78973229;78975663;129639408;129641874","NORMAN:(NS00048284);COCONUT:(CNP0079790);HMDB:(28691);PubChem:(96801 259583 6992128 6992387 6992388 6992389 6992390 6992391 6992392 23615548 61157877 78973229 78975663 129639408 129641874);CHEBI:(73838 74389 73770);ZINC bio:(ZINC01541833 ZINC38200467);additional;PubChem class - bio and metabolites;Training Set;PubMed;Biocyc:(CPD-13398)",19687530,203.139144897461,274.56765,"739_mapp_batch_00026_sirius_310",310,"CHEBI:73770","Ala-Leu","0.06","3","CHEBI:177395","alanyl-leucine","2.37","2"
"CC(C)CC(C(CC(=O)O)O)N","DFVFTMTWCUHJBL",519,1,1,1,"0.34669535773249094",-72.5795269978726,1,69.708845666076,"C8H17NO3","[M + H]+","InChI=1S/C8H17NO3/c1-5(2)3-6(9)7(10)4-8(11)12/h5-7,10H,3-4,9H2,1-2H3,(H,11,12)","statine",-2.4000001,"642224;123915;3387569;7009606;10910087;10965041;88527351;87430853","COCONUT:(CNP0129385);Natural Products:(UNPD97456 UNPD60502 UNPD20952 UNPD51485);PubChem:(642224 123915 3387569 7009606 10910087 10965041 88527351 87430853);SuperNatural:(SN00382876 SN00331288 SN00315533);ZINC bio:(ZINC02384831 ZINC02598924);PubChem class - bio and metabolites;MeSH:(123915);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine",8677023814,176.128173828125,134.90205,"1252_mapp_batch_00026_sirius_1162",1162,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CC(CC(=O)O)NC(=O)CC(C)N","YVNOSMHDDYFOEO",555,1,1,1,"0.3263360785038808",-133.287392393621,1,56.3524146925352,"C11H22N2O3","[M + H]+","InChI=1S/C11H22N2O3/c1-7(2)4-9(6-11(15)16)13-10(14)5-8(3)12/h7-9H,4-6,12H2,1-3H3,(H,13,14)(H,15,16)","beta-homoalanine-beta-homoleucine",-2.0999999,"23630821;90657166","PubChem:(23630821 90657166);PubMed;Biocyc:(CPD-13261)",2114,231.170257568359,278.636442,"1198_mapp_batch_00026_sirius_1652",1652,"CHEBI:188641","(3S)-3-{[(3S)-3-Aminobutanoyl]amino}-5-methylhexanoic acid","0.05","2",NA,NA,NA,NA
"CC(C)CC(CC(=O)O)NC(=O)CC(C)N","YVNOSMHDDYFOEO",641,1,1,1,"0.29070623496735726",-110.106747561695,1,54.0542199316116,"C11H22N2O3","[M + H]+","InChI=1S/C11H22N2O3/c1-7(2)4-9(6-11(15)16)13-10(14)5-8(3)12/h7-9H,4-6,12H2,1-3H3,(H,13,14)(H,15,16)","beta-homoalanine-beta-homoleucine",-2.0999999,"23630821;90657166","PubChem:(23630821 90657166);PubMed;Biocyc:(CPD-13261)",2114,231.170440673828,332.45217,"1716_mapp_batch_00026_sirius_930",930,"CHEBI:188641","(3S)-3-{[(3S)-3-Aminobutanoyl]amino}-5-methylhexanoic acid","0.05","2",NA,NA,NA,NA
"CC(C)CCCC(C)CC=O","UCSIFMPORANABL",1104,1,1,1,"0.09863092353438173",-52.1326897531208,1,12.9762325601935,"C10H20O","[M + H]+","InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h8-10H,4-7H2,1-3H3","Dihydrocitronellal",3.4000001,"110747;12266719;11240624;90240811","NORMAN:(NS00013206);COCONUT:(CNP0092899);HMDB:(32241);PubChem class - food;PubChem:(110747 12266719 11240624 90240811);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;KEGG Mine",8810397770,157.159378051758,496.66059,"846_mapp_batch_00026_sirius_2862",2862,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CCCC(C)CC=O","UCSIFMPORANABL",1101,1,1,1,"0.09946350705282188",-52.1050609821378,1,12.9487535821034,"C10H20O","[M + H]+","InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h8-10H,4-7H2,1-3H3","Dihydrocitronellal",3.4000001,"110747;12266719;11240624;90240811","NORMAN:(NS00013206);COCONUT:(CNP0092899);HMDB:(32241);PubChem class - food;PubChem:(110747 12266719 11240624 90240811);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;KEGG Mine",8810397770,157.159439086914,489.138036,"1759_mapp_batch_00026_sirius_1598",1598,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CCCCCCCCC(=O)NC(CC(=O)N)C(=O)O","HAIPUHCLABEHHT",1096,1,1,1,"0.10081075980627083",-204.718120699013,1,60.1833317886982,"C16H30N2O4","[M + H]+","InChI=1S/C16H30N2O4/c1-12(2)9-7-5-3-4-6-8-10-15(20)18-13(16(21)22)11-14(17)19/h12-13H,3-11H2,1-2H3,(H2,17,19)(H,18,20)(H,21,22)","Lipoamide B",2.9000001,"54581177;76152430","COCONUT:(CNP0352007);PubChem:(54581177 76152430);PubMed",2097218,315.227813720703,199.936254,"1068_mapp_batch_00026_sirius_3650",3650,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)CCN1C2=C(N=C1N3CCCC3)N(C(=O)N(C2=O)C)C","SAPHQZKXKAKBRV",615,1,1,2,"0.29768242685150487",-280.696333152502,0.954773869346734,65.4527218943286,"C16H25N5O2","[M + H]+","InChI=1S/C16H25N5O2/c1-11(2)7-10-21-12-13(17-15(21)20-8-5-6-9-20)18(3)16(23)19(4)14(12)22/h11H,5-10H2,1-4H3","Oprea1_602024",2.0999999,"773183","COCONUT:(CNP0368639);PubChem:(773183);SuperNatural:(SN00044437);PubMed;ZINC bio:(ZINC00257801)",3153986,320.206726074219,33.394374,"321_mapp_batch_00026_sirius_430",430,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)N(C(C)C)P(N(C(C)C)C(C)C)OC","YFYBXOIQXOOUCI",1098,2,1,1,"0.1004059495295421",-143.709258245266,0.0376884422110553,-1.07358549139362,"C13H31N2OP","[M + K]+","InChI=1S/C13H31N2OP/c1-10(2)14(11(3)4)17(16-9)15(12(5)6)13(7)8/h10-13H,1-9H3","Bis(diisopropylamino)methoxyphosphine;",3.5999999,"736310","PubChem:(736310);PubChem class - safety and toxic",67108866,301.179168701172,212.929428,"1641_mapp_batch_00026_sirius_1092",1092,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)N(C(C)C)P(OCCC#N)OCCC#N","LDHWBEHZLFDXCU",881,1,1,1,"0.1906248644468517",-291.210213217371,0.994472361809045,11.0198534775549,"C12H22N3O2P","[M + Na]+","InChI=1S/C12H22N3O2P/c1-11(2)15(12(3)4)18(16-9-5-7-13)17-10-6-8-14/h11-12H,5-6,9-10H2,1-4H3","ACMC-20aeek",1.20000005,"3626483","PubChem:(3626483);PubChem class - safety and toxic",67108866,294.134307861328,228.735372,"189_mapp_batch_00026_sirius_2501",2501,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)NC(=O)C(CCC(=O)N)N","ZHJYJFVPTMDSHW",680,1,1,1,"0.27310579206378155",-73.4155278040629,1,63.324952109069,"C8H17N3O2","[M + H]+","InChI=1S/C8H17N3O2/c1-5(2)11-8(13)6(9)3-4-7(10)12/h5-6H,3-4,9H2,1-2H3,(H2,10,12)(H,11,13)","2-amino-N-propan-2-ylpentanediamide",-1.29999995,"15926513;15926515;93002754","PubChem:(15926513 15926515 93002754);PubChem class - bio and metabolites",16777218,188.139450073242,336.62283,"1416_mapp_batch_00026_sirius_2305",2305,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)NC(=O)NC1CC2C(=O)NCC(N2C1)CCC(=O)N3CCOCC3","UWBNBSNLSUTSAR",1164,1,1,1,"0.07427209989342638",-384.99228098408,0.98894472361809,98.1070844281444,"C18H31N5O4","[M + H]+","InChI=1S/C18H31N5O4/c1-12(2)20-18(26)21-13-9-15-17(25)19-10-14(23(15)11-13)3-4-16(24)22-5-7-27-8-6-22/h12-15H,3-11H2,1-2H3,(H,19,25)(H2,20,21,26)","null",-1,"26762675","COCONUT:(CNP0056987 CNP0167359);PubChem:(26762675);SuperNatural:(SN00023878);ZINC bio:(ZINC15708241)",3153922,382.243621826172,42.4727178,"748_mapp_batch_00026_sirius_1078",1078,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)NC1=NC(=NC(=O)N1)NC(C)C","RUOTUMSRCIMLJK",1140,1,1,1,"0.08309003734863474",-141.774478670853,1,22.6543946247376,"C9H17N5O","[M + H]+","InChI=1S/C9H17N5O/c1-5(2)10-7-12-8(11-6(3)4)14-9(15)13-7/h5-6H,1-4H3,(H3,10,11,12,13,14,15)","Hydroxypropazine",0.600000024,"135461611","NORMAN:(NS00000456);PubChem:(135461611);ZINC bio:(ZINC13542452);additional;Training Set;KEGG Mine",8590745602,212.150077819824,60.885336,"1304_mapp_batch_00026_sirius_1757",1757,"CHEBI:182831","1,3,5-Triazin-2(1H)-one, 4,6-bis((1-methylethyl)amino)-","0.05","2","CHEBI:182831","1,3,5-Triazin-2(1H)-one, 4,6-bis((1-methylethyl)amino)-","2.52","2"
"CC(C)NC1=NC(=NC(=O)N1)NC(C)C","RUOTUMSRCIMLJK",1283,1,1,1,"0.024057855311912884",-235.206658128625,1,5.62518070889121,"C9H17N5O","[M + H]+","InChI=1S/C9H17N5O/c1-5(2)10-7-12-8(11-6(3)4)14-9(15)13-7/h5-6H,1-4H3,(H3,10,11,12,13,14,15)","Hydroxypropazine",0.600000024,"135461611","NORMAN:(NS00000456);PubChem:(135461611);ZINC bio:(ZINC13542452);additional;Training Set;KEGG Mine",8590745602,212.149856567383,195.675156,"609_mapp_batch_00026_sirius_3636",3636,"CHEBI:182831","1,3,5-Triazin-2(1H)-one, 4,6-bis((1-methylethyl)amino)-","0.05","2","CHEBI:182831","1,3,5-Triazin-2(1H)-one, 4,6-bis((1-methylethyl)amino)-","2.52","2"
"CC(C)OCN1C(C(N(C1=O)COC(C)C)O)O","HANPRQSGPQGEDO",1244,1,1,1,"0.050302624214107645",-337.94132752789,1,78.5660174265231,"C11H22N2O5","[M + H]+","InChI=1S/C11H22N2O5/c1-7(2)17-5-12-9(14)10(15)13(11(12)16)6-18-8(3)4/h7-10,14-15H,5-6H2,1-4H3","4,5-dihydroxy-1,3-bis(isopropoxymethyl)imidazolidin-2-one",0,"115838","PubChem:(115838);NORMAN:(NS00053224)",262146,263.160247802734,324.28779,"594_mapp_batch_00026_sirius_1437",1437,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C)SCCCCCCC(=O)O","NFWKZYBIWDXGQR",599,1,1,1,"0.3035960407813163",-128.002122326745,1,22.2333869055072,"C10H20O2S","[M + H]+","InChI=1S/C10H20O2S/c1-9(2)13-8-6-4-3-5-7-10(11)12/h9H,3-8H2,1-2H3,(H,11,12)","7-Isopropylthioheptanoic acid",3.091645,"59089","PubChem:(59089);PubChem class - safety and toxic",67108866,205.126731872559,181.613226,"966_mapp_batch_00026_sirius_2110",2110,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C=O)NC(=O)C(C)NC(=O)C(C)N","FIOOXZOSOOFWSQ",541,1,1,1,"0.3309322183755825",-91.7251452311695,1,81.3436022085462,"C9H17N3O3","[M + H]+","InChI=1S/C9H17N3O3/c1-5(4-13)11-9(15)7(3)12-8(14)6(2)10/h4-7H,10H2,1-3H3,(H,11,15)(H,12,14)","(2S)-2-amino-N-[(2S)-1-oxo-1-[[(2S)-1-oxopropan-2-yl]amino]propan-2-yl]propanamide",-1.29999995,"5478843;78392287;88896325","PubChem:(5478843 78392287 88896325);PubChem class - bio and metabolites",16777218,216.134414672852,146.65773,"1681_mapp_batch_00026_sirius_2320",2320,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C=O)NC(=O)C(C)NC(=O)C(CCCC[N+](C)(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N","BERJNLFAJZGIBX",1292,1,1,1,"N/A",-365.756185898522,0.998492462311558,37.1611311457038,"C24H47N9O5","[M + Na]+","InChI=1S/C24H47N9O5/c1-15(14-34)29-21(36)17(3)30-22(37)18(10-7-8-13-33(4,5)6)32-23(38)19(31-20(35)16(2)25)11-9-12-28-24(26)27/h14-19H,7-13,25H2,1-6H3,(H7-,26,27,28,29,30,31,32,35,36,37,38)/p+1","null",-2.20000005,"86223087","PubChem:(86223087);PubChem class - bio and metabolites",16777218,564.359252929688,38.2900734,"307_mapp_batch_00026_sirius_471",471,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)N","PZUIBDYCBSUCSU",425,1,1,1,"0.4149330643340567",-219.960913809115,1,62.1106260779485,"C15H29N5O4","[M + H]+","InChI=1S/C15H29N5O4/c1-9(8-21)18-14(23)11(3)19-15(24)12(6-4-5-7-16)20-13(22)10(2)17/h8-12H,4-7,16-17H2,1-3H3,(H,18,23)(H,19,24)(H,20,22)","null",-1.79999995,"44123604","PubChem:(44123604);PubChem class - bio and metabolites",16777218,344.227844238281,158.92215,"1684_mapp_batch_00026_sirius_2246",2246,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)N","PZUIBDYCBSUCSU",458,1,1,1,"0.39088561789730825",-222.993980442036,1,67.5166904362415,"C15H29N5O4","[M + H]+","InChI=1S/C15H29N5O4/c1-9(8-21)18-14(23)11(3)19-15(24)12(6-4-5-7-16)20-13(22)10(2)17/h8-12H,4-7,16-17H2,1-3H3,(H,18,23)(H,19,24)(H,20,22)","null",-1.79999995,"44123604","PubChem:(44123604);PubChem class - bio and metabolites",16777218,344.227996826172,41.8436778,"1510_mapp_batch_00026_sirius_48",48,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C1=CSC=C1)NC(=O)NCCCl","PJGQEELZELMSLG",1284,1,1,1,"0.021930568125292513",-299.616906069692,1,18.3941093548462,"C9H13ClN2OS","[M + H]+","InChI=1S/C9H13ClN2OS/c1-7(8-2-5-14-6-8)12-9(13)11-4-3-10/h2,5-7H,3-4H2,1H3,(H2,11,12,13)","1-(2-chloroethyl)-3-(1-thiophen-3-ylethyl)urea",1.5,"297301","PubChem:(297301);PubChem class - safety and toxic",67108866,233.050941467285,265.542996,"775_mapp_batch_00026_sirius_3260",3260,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C1CCN(CC1)C(=O)OC(C)(C)C)N","FQUVAASUKJSNRV",1021,1,1,1,"0.13456404542156625",-155.601836813238,1,24.8086712665154,"C12H24N2O2","[M + H]+","InChI=1S/C12H24N2O2/c1-9(13)10-5-7-14(8-6-10)11(15)16-12(2,3)4/h9-10H,5-8,13H2,1-4H3","tert-Butyl 4-(1-aminoethyl)piperidine-1-carboxylate",1.29999995,"22647295;59414321;59414623","PubChem:(22647295 59414321 59414623);PubChem class - safety and toxic",67108866,229.190788269043,461.824446,"474_mapp_batch_00026_sirius_4047",4047,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C1CCN(CC1)C(=O)OC(C)(C)C)N","FQUVAASUKJSNRV",540,1,1,1,"0.3310108110009253",-124.23303088046,1,29.1276666078421,"C12H24N2O2","[M + H]+","InChI=1S/C12H24N2O2/c1-9(13)10-5-7-14(8-6-10)11(15)16-12(2,3)4/h9-10H,5-8,13H2,1-4H3","tert-Butyl 4-(1-aminoethyl)piperidine-1-carboxylate",1.29999995,"22647295;59414321;59414623","PubChem:(22647295 59414321 59414623);PubChem class - safety and toxic",67108866,229.191131591797,454.508622,"678_mapp_batch_00026_sirius_1630",1630,NA,NA,NA,NA,NA,NA,NA,NA
"CC(C1CCN(CC1)C(=O)OC(C)(C)C)N","FQUVAASUKJSNRV",1020,1,1,1,"0.13456404542156625",-155.601836813238,1,24.8086712665154,"C12H24N2O2","[M + H]+","InChI=1S/C12H24N2O2/c1-9(13)10-5-7-14(8-6-10)11(15)16-12(2,3)4/h9-10H,5-8,13H2,1-4H3","tert-Butyl 4-(1-aminoethyl)piperidine-1-carboxylate",1.29999995,"22647295;59414321;59414623","PubChem:(22647295 59414321 59414623);PubChem class - safety and toxic",67108866,229.190788269043,461.824446,"445_mapp_batch_00026_sirius_4046",4046,NA,NA,NA,NA,NA,NA,NA,NA
