rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
489	1	1	1	0.27058898899043865	-1.6692812372042931	0.9999999999999999	4080.2260671103554	C23H46NO7P	[M + H]+	PYVRVRFVLRNJLY	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)	1-18:1-lysoPE	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	2.5	9547071;9547072;25244076;58177709;71571631;74413339;101048331;101926648;123672547;124390050	HMDB:(11506);additional;Plantcyc:(CPD-8355);PubMed;Lipid:(LPE(18:1));COCONUT:(CNP0346650);PubChem:(9547071 9547072 25244076 58177709 71571631 74413339 101048331 101926648 123672547 124390050);CHEBI:(75168 74971 60287);PubChem class - bio and metabolites;YMDB:(1207);Training Set;Biocyc:(CPD-8355 SMA-0000030)	4314581098	480.3089141845703	287.741	3773_mapp_batch_00010_sirius_11
490	1	1	1	0.27046809794231697	-74.5320830381042	0.9999999999999999	91.19719288227525	C12H23NO10	[M + H]+	YSVQUZOHQULZQP	InChI=1S/C12H23NO10/c13-5-8(18)6(16)3(1-14)21-11(5)23-12-10(20)9(19)7(17)4(2-15)22-12/h3-12,14-20H,1-2,13H2	Trehalosamine	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)N)O)O)O	-4.4000001	213871;3063700;18642955;56995732;66900452;68906483;67702976;67874943;91845141;91848958;91849127;91853662;91856335;91860690;91860983;91861043;91862267	COCONUT:(CNP0170229);Natural Products:(UNPD16755 UNPD44078);PubChem:(213871 3063700 18642955 56995732 66900452 68906483 67702976 67874943 91845141 91848958 91849127 91853662 91856335 91860690 91860983 91861043 91862267);SuperNatural:(SN00308261 SN00247812);CHEBI:(32525);MeSH:(213871);PubChem class - safety and toxic;PubMed	70287462	342.1399688720703	17.537	3882_mapp_batch_00010_sirius_39
491	1	1	1	0.26998463927040833	-98.22614012900688	0.9999999999999999	28.697860375944256	C24H36N4O7	[M + H]+	QBJCJWAZOPCNIX	InChI=1S/C24H36N4O7/c1-13(2)10-17(26-21(31)16(25)12-19(29)30)22(32)27-18(11-15-8-6-5-7-9-15)23(33)28-20(14(3)4)24(34)35/h5-9,13-14,16-18,20H,10-12,25H2,1-4H3,(H,26,31)(H,27,32)(H,28,33)(H,29,30)(H,34,35)	L-alpha-aspartyl-L-leucyl-L-phenylalanyl-L-valine	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CC(=O)O)N	0.864674151	18250773;71464626	PubChem:(18250773 71464626);CHEBI:(73431)	34	493.2659912109375	99.043	4274_mapp_batch_00010_sirius_7347
492	1	1	1	0.2690207260722373	-3.342423246396314	0.9999999999999999	11.41028571040501	C44H84NO8P	[M + H]+	NZMJAZKGUFCMTN	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-24-19-17-15-13-11-9-7-2/h17,19-21,42H,6-16,18,22-41H2,1-5H3/p+1	Phosphatidylcholine(20:1/16:1)	CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC	13.8000002	52923103;52923104;134754263;134754264	COCONUT:(CNP0084359);HMDB:(8299);PubChem:(52923103 52923104 134754263 134754264);CHEBI:(89408);PubChem class - bio and metabolites;YMDB:(2053);Lipid:(PC 36:2)	4313907242	786.6000366210938	505.88100000000003	2285_mapp_batch_00010_sirius_395
493	1	1	3	N/A	-642.8407993208666	0.7155778894472361	44.138116021237984	C43H57N3O5	[M + H]+	NXRVYSFQIRWVER	InChI=1S/C43H57N3O5/c1-4-5-9-16-39-33(14-12-17-40(39)46-43(44)45-2)13-10-7-6-8-11-15-36(47)29-38(49)23-19-31-20-25-41(50-3)42(27-31)51-30-32-18-21-35-28-37(48)24-22-34(35)26-32/h12,14,17-18,20-22,24-28,36,47-48H,4-11,13,15-16,19,23,29-30H2,1-3H3,(H3,44,45,46)/p+1	null	CCCCCC1=C(C=CC=C1NC(=[NH+]C)N)CCCCCCCC(CC(=O)CCC2=CC(=C(C=C2)OC)OCC3=CC4=C(C=C3)C=C(C=C4)O)O	0.0	""	COCONUT:(CNP0097874 CNP0408213);SuperNatural:(SN00174953)	3145728	696.4378662109375	102.719	1513_mapp_batch_00010_sirius_1711
494	1	1	1	0.2674925321839668	-290.6774363656567	0.9984924623115576	64.85946310745697	C22H33ClO5	[M + K]+	KGFONVRFEGFSNG	InChI=1S/C22H33ClO5/c1-13(2)22(27)28-11-10-15(4)7-6-14(3)8-9-17-20(25)18(12-24)16(5)19(23)21(17)26/h12-15,25-26H,6-11H2,1-5H3	null	CC1=C(C(=C(C(=C1Cl)O)CCC(C)CCC(C)CCOC(=O)C(C)C)O)C=O	7.0	134817494	PubChem:(134817494);PubChem class - bio and metabolites	16777218	451.16461181640625	186.821	4324_mapp_batch_00010_sirius_3781
495	1	1	3	0.26738975462949394	-263.7302487733885	0.4834170854271357	7.91509513589132	C42H56N4O7	[M + K]+	NAJDZKGRZBLNON	InChI=1S/C42H56N4O7/c1-29(2)37(39(49)43-35(27-32-19-13-8-14-20-32)40(50)46-21-23-52-24-22-46)45-38(48)33(25-30-15-9-6-10-16-30)28-36(47)34(26-31-17-11-7-12-18-31)44-41(51)53-42(3,4)5/h6-20,29,33-37,47H,21-28H2,1-5H3,(H,43,49)(H,44,51)(H,45,48)	Boc-phepsi(CH(OH)CH2)phe-val-phe-morpholine	CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)N2CCOCC2)NC(=O)C(CC3=CC=CC=C3)CC(C(CC4=CC=CC=C4)NC(=O)OC(C)(C)C)O	5.80000019	73095;464371;5464453;5480679;10327592;57348704;68945248;71346343;122361429;122361728;135799588	MeSH:(5464453 5480679 57348704 71346343);PubChem:(73095 464371 5464453 5480679 10327592 57348704 68945248 71346343 122361429 122361728 135799588);PubMed	70	767.3795166015625	359.021	1297_mapp_batch_00010_sirius_6872
496	1	1	1	0.26637031130808686	-328.05767599123357	0.9999999999999999	113.47307404059589	C16H23N3O6	[M + H]+	AXNJBMQISBJVSJ	InChI=1S/C16H23N3O6/c1-9(2)7-13(16(22)23)18-15(21)14(20)12(17)8-10-3-5-11(6-4-10)19(24)25/h3-6,9,12-14,20H,7-8,17H2,1-2H3,(H,18,21)(H,22,23)	Nitrobestatin	CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=C(C=C1)[N+](=O)[O-])N)O	-1.10000002	1270;6480937;53667405;57112113	MeSH:(6480937);PubChem:(1270 6480937 53667405 57112113);PubMed	70	354.16583251953125	55.285	2633_mapp_batch_00010_sirius_475
497	1	1	1	0.2663274513117952	-7.851545925769121	0.9994974874371859	31.030777156737322	C16H12O5	[M + H]+	DANYIYRPLHHOCZ	InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)14-8-13(19)16-12(18)6-10(17)7-15(16)21-14/h2-8,17-18H,1H3	acacetin	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O	2.64467478	5280442;25202697	HMDB:(132457);SuperNatural:(SN00005773);ZINC bio:(ZINC03871358);additional;MeSH:(5280442);Plantcyc:(CPD-1095);PubMed;NORMAN:(NS00031752);COCONUT:(CNP0098238 CNP0248340 CNP0255664);KNApSAcK:(3820);Natural Products:(UNPD15363);PubChem:(5280442 25202697);CHEBI:(15335 57284);PubChem class - bio and metabolites;KEGG:(C01470);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-1095)	88009086	285.0757293701172	193.074	2648_mapp_batch_00010_sirius_476
498	1	1	1	0.2654887378740133	-433.0259768296712	0.9994974874371859	52.14470532409804	C26H32N4O5	[M + H]+	GTBYYVAKXYVRHX	InChI=1S/C26H32N4O5/c1-15(2)21(23(31)28-19(25(33)34)14-17-10-6-5-7-11-17)29-26(35)30-20-13-9-8-12-18(20)27-24(32)22(30)16(3)4/h5-13,15-16,19,21-22H,14H2,1-4H3,(H,27,32)(H,28,31)(H,29,35)(H,33,34)	N-{[(2S)-3-oxo-2-(propan-2-yl)-3,4-dihydroquinoxalin-1(2H)-yl]carbonyl}-L-valyl-L-phenylalanine	CC(C)C1C(=O)NC2=CC=CC=C2N1C(=O)NC(C(C)C)C(=O)NC(CC3=CC=CC=C3)C(=O)O	3.79999995	16406584;16406813;40807801;40807803;40807805;44668045;124836158	COCONUT:(CNP0033583 CNP0349490);PubChem:(16406584 16406813 40807801 40807803 40807805 44668045 124836158);SuperNatural:(SN00089662 SN00081629);ZINC bio:(ZINC08877276 ZINC12890232);additional;Training Set;PubMed	3694658	481.2455139160156	107.452	2040_mapp_batch_00010_sirius_334
499	1	1	1	0.265381469463154	-62.77660848016132	0.9999999999999999	79.92012085136524	C21H38O3	[M + H]+	RUZSDNSSGRCGGT	InChI=1S/C21H38O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20(22)19-21(23)24-2/h7-8,10-11,20,22H,3-6,9,12-19H2,1-2H3	null	CCCCCC=CCC=CCCCCCCCC(CC(=O)OC)O	6.5999999	86678082;89428129;123401583	COCONUT:(CNP0067600);PubChem:(86678082 89428129 123401583);SuperNatural:(SN00035235);ZINC bio:(ZINC64220135)	3153922	339.2893371582031	246.85899999999998	2300_mapp_batch_00010_sirius_1962
500	1	1	1	0.2653481747075687	-100.71161964158843	0.9999999999999999	22.338802146637473	C18H37NO4	[M + H]+	WGDZQINGRJYRHS	InChI=1S/C18H37NO4/c1-2-3-4-5-6-7-8-9-10-11-18(22)23-17-14-19(12-15-20)13-16-21/h20-21H,2-17H2,1H3	2-(Bis(2-hydroxyethyl)amino)ethyl laurate	CCCCCCCCCCCC(=O)OCCN(CCO)CCO	3.9000001	74527	PubChem:(74527);NORMAN:(NS00025903)	262146	332.2795715332031	244.106	4685_mapp_batch_00010_sirius_3677
501	1	1	3	N/A	-396.8499883997423	0.914572864321608	24.790551934151424	C34H36N2O4	[M + Na]+	DPQBTFMVZGXDOO	InChI=1S/C34H36N2O4/c1-5-36(18-17-22(2)3)25-15-16-28-32(20-25)40-31-19-23(4)30(35-24-11-7-6-8-12-24)21-29(31)34(28,39)27-14-10-9-13-26(27)33(37)38/h6-16,19-22,35,39H,5,17-18H2,1-4H3,(H,37,38)	null	CCN(CCC(C)C)C1=CC2=C(C=C1)C(C3=C(O2)C=C(C(=C3)NC4=CC=CC=C4)C)(C5=CC=CC=C5C(=O)O)O	7.4000001	139594770	PubChem:(139594770);NORMAN:(NS00001862)	262146	559.2581787109375	114.363	292_mapp_batch_00010_sirius_6928
502	1	1	1	0.2648043379784362	-40.34520617212172	0.9999999999999999	70.62392721708537	C15H27N3O6	[M + H]+	QCSFMCFHVGTLFF	InChI=1S/C15H27N3O6/c1-7(2)5-9(16)13(21)17-10(6-11(19)20)14(22)18-12(8(3)4)15(23)24/h7-10,12H,5-6,16H2,1-4H3,(H,17,21)(H,18,22)(H,19,20)(H,23,24)	Leucyl-aspartyl-valine	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)O)N	-0.489330053	130816;18222046	MeSH:(130816);PubChem:(130816 18222046);PubMed	70	346.19757080078125	69.43	2932_mapp_batch_00010_sirius_5541
503	1	1	1	0.264597242232559	-21.95719719224792	0.9999999999999999	55.77545287218645	C18H36N4O4	[M + H]+	TVYWVSJGSHQWMT	InChI=1S/C18H36N4O4/c1-5-12(4)15(20)17(24)22-14(10-11(2)3)16(23)21-13(18(25)26)8-6-7-9-19/h11-15H,5-10,19-20H2,1-4H3,(H,21,23)(H,22,24)(H,25,26)	6-amino-2-[[2-[(2-amino-3-methylpentanoyl)amino]-4-methylpentanoyl]amino]hexanoic acid	CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)O)N	0.629871964	18221799	PubChem:(18221799);COCONUT:(CNP0335347)	2097154	373.2810363769531	70.296	2009_mapp_batch_00010_sirius_325
504	1	1	1	0.26353720764211486	-11.554216178182317	0.9999999999999999	74.46032572470817	C18H30O2	[M + H]+	DTOSIQBPPRVQHS	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)	alpha-LA	CCC=CCC=CCC=CCCCCCCCC(=O)O	5.86273956	860;445640;4028869;5991656;5280934;5282822;5312499;5312500;5312501;5312502;5312503;5312504;5461005;12359003;12359005;12359006;25245675;52912203;53778543;71749794;70674793;70674794;70675588;70675602;71309393;87329441;88801875;90937457;101947580;101947581;102602067;117064405;118797069;118366622;118366623;129773991;129848552;129853298;132935946;132426821;135385002	HMDB:(1388 30964);PubChem class - food;SuperNatural:(SN00298436 SN00003487 SN00020772 SN00299171 SN00064437);ZINC bio:(ZINC03802189 ZINC03870057 ZINC13508536 ZINC13508538 ZINC13508540 ZINC14616300);MeSH:(5280934);Plantcyc:(LINOLENIC_ACID);PubMed;NORMAN:(NS00012800);COCONUT:(CNP0149780 CNP0218792);KNApSAcK:(7247);Natural Products:(UNPD14564 UNPD213805 UNPD61555);PubChem:(860 445640 4028869 5991656 5280934 5282822 5312499 5312500 5312501 5312502 5312503 5312504 5461005 12359003 12359005 12359006 25245675 52912203 53778543 71749794 70674793 70674794 70675588 70675602 71309393 87329441 88801875 90937457 101947580 101947581 102602067 117064405 118797069 118366622 118366623 129773991 129848552 129853298 132935946 132426821 135385002);YMDB Mine;CHEBI:(32387 92583 27432);PubChem class - bio and metabolites;KEGG:(C06427);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(SMA-0000047 CPD-10245 LINOLENIC_ACID)	34614978942	279.2318420410156	198.869	4959_mapp_batch_00010_sirius_4158
505	1	1	1	0.263418645907788	-115.56201595803886	0.9999999999999999	66.47295524084903	C17H24O4	[M + H]+	LSBHOHCINQFSLQ	InChI=1S/C17H24O4/c1-11-5-4-6-14(10-20-13(3)18)9-16-15(8-7-11)12(2)17(19)21-16/h5,9,12,15-16H,4,6-8,10H2,1-3H3	null	CC1C2CCC(=CCCC(=CC2OC1=O)COC(=O)C)C	2.29999995	102504474	COCONUT:(CNP0233590);Natural Products:(UNPD118499);PubChem:(102504474);SuperNatural:(SN00321540)	3178498	293.1744689941406	181.358	4239_mapp_batch_00010_sirius_5836
506	1	1	3	0.26338738425716024	-253.75957293581882	0.6628140703517589	17.425061361712807	C18H31N3O4	[M + Na]+	XBDZGJKMACLZGU	InChI=1S/C18H31N3O4/c1-2-15-14-21(18(23)20-7-11-25-12-8-20)4-3-16(15)13-17(22)19-5-9-24-10-6-19/h15-16H,2-14H2,1H3	2-[(3R,4S)-3-ethyl-1-(morpholine-4-carbonyl)piperidin-4-yl]-1-morpholin-4-ylethanone	CCC1CN(CCC1CC(=O)N2CCOCC2)C(=O)N3CCOCC3	0.0	11912300	COCONUT:(CNP0064211);PubChem:(11912300);SuperNatural:(SN00012420);ZINC bio:(ZINC05414247)	3153922	376.2209167480469	226.728	4839_mapp_batch_00010_sirius_7269
507	1	1	1	0.2624661904419462	-414.8423772245608	0.9999999999999999	50.555413715076945	C29H51N11O7	[M + K]+	RDXZVPVNAZQYGP	InChI=1S/C29H51N11O7/c1-15(2)9-21(40-25(43)19(30)11-18-12-33-14-36-18)26(44)35-13-23(41)38-22(10-16(3)4)27(45)37-17(5)24(42)39-20(28(46)47)7-6-8-34-29(31)32/h12,14-17,19-22H,6-11,13,30H2,1-5H3,(H,33,36)(H,35,44)(H,37,45)(H,38,41)(H,39,42)(H,40,43)(H,46,47)(H4,31,32,34)	C3a-Hexapeptide	CC(C)CC(C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC1=CN=CN1)N	-3.5	3539969;5490359	MeSH:(5490359);PubChem:(3539969 5490359);PubMed	70	704.3617248535156	107.892	1827_mapp_batch_00010_sirius_1758
508	1	1	1	0.26115528254261094	-152.5562122350583	0.9999999999999999	22.268968930064375	C25H51NO4	[M + H]+	WEESZLVIYIDGFB	InChI=1S/C25H51NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(29)30-23-20-26-24(18-21-27)19-22-28/h24,26-28H,2-23H2,1H3	2-(1,5-dihydroxypentan-3-ylamino)ethyl octadecanoate	CCCCCCCCCCCCCCCCCC(=O)OCCNC(CCO)CCO	7.5	21119924	PubChem:(21119924);NORMAN:(NS00048554)	262146	430.38934326171875	319.448	438_mapp_batch_00010_sirius_1416
509	1	1	1	0.2609519225714131	-31.521158528035492	0.9999999999999999	16.467126316315063	C26H50NO7P	[M + Na]+	SPJFYYJXNPEZDW	InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/p+1	1-18:2-lysophosphatidylcholine	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	5.0999999	440220;5795662;5280646;5313990;11005824;11988421;20137875;27073180;27073181;101678051;123194483;134767497	HMDB:(10386);SuperNatural:(SN00024230 SN00024231);ZINC bio:(ZINC16343122 ZINC16343125);Plantcyc:(CPD-8347);PubMed;COCONUT:(CNP0012462 CNP0086786);Natural Products:(UNPD43989);PubChem:(440220 5795662 5280646 5313990 11005824 11988421 20137875 27073180 27073181 101678051 123194483 134767497);CHEBI:(28733);KEGG:(C04100);YMDB:(2212);Biocyc:(CPD-8347)	3385706	542.32177734375	271.671	136_mapp_batch_00010_sirius_4362
510	1	1	1	0.26006439603850445	-17.714846180319277	0.9999999999999999	181.98868260608117	C16H30O3	[M + H]+	BLGIAJAFLPDOCR	InChI=1S/C16H30O3/c1-2-3-4-5-6-7-9-12-15(17)13-10-8-11-14-16(18)19/h2-14H2,1H3,(H,18,19)	7-keto palmitic acid	CCCCCCCCCC(=O)CCCCCC(=O)O	4.89802456	5283000	COCONUT:(CNP0177032);Natural Products:(UNPD170521);PubChem:(5283000);SuperNatural:(SN00380027)	3178498	271.2267150878906	174.312	85_mapp_batch_00010_sirius_6754
511	1	1	1	0.26003727526995457	-114.63766933063894	0.9999999999999999	55.275358787874524	C16H31N3O4	[M + H]+	AVMJKBWOKHGAAN	InChI=1S/C16H31N3O4/c1-9(2)6-12(17)15(22)18-13(7-10(3)4)16(23)19-14(8-20)11(5)21/h8-14,21H,6-7,17H2,1-5H3,(H,18,22)(H,19,23)	null	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C=O)C(C)O)N	0.699999988	25229536	PubChem:(25229536);PubChem class - bio and metabolites	16777218	330.23883056640625	78.657	2877_mapp_batch_00010_sirius_520
512	1	1	2	0.2591784553905857	-144.5098697544321	0.8773869346733669	34.087236260686616	C28H51N7O9	[M + H]+	SJSROKNWFULARR	InChI=1S/C28H51N7O9/c1-8-14(5)21(33-20(38)12-29)26(41)34-22(15(6)9-2)25(40)31-17(11-19(30)37)24(39)35-23(16(7)36)27(42)32-18(28(43)44)10-13(3)4/h13-18,21-23,36H,8-12,29H2,1-7H3,(H2,30,37)(H,31,40)(H,32,42)(H,33,38)(H,34,41)(H,35,39)(H,43,44)	null	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)CN	-2.79999995	134828596	PubChem:(134828596);PubChem class - bio and metabolites	16777218	630.3822937011719	75.945	2393_mapp_batch_00010_sirius_9114
513	1	1	1	0.25879268182321136	-279.589347973201	0.9994974874371858	78.27700411472001	C22H33ClO5	[M + K]+	KGFONVRFEGFSNG	InChI=1S/C22H33ClO5/c1-13(2)22(27)28-11-10-15(4)7-6-14(3)8-9-17-20(25)18(12-24)16(5)19(23)21(17)26/h12-15,25-26H,6-11H2,1-5H3	null	CC1=C(C(=C(C(=C1Cl)O)CCC(C)CCC(C)CCOC(=O)C(C)C)O)C=O	7.0	134817494	PubChem:(134817494);PubChem class - bio and metabolites	16777218	451.1650085449219	198.445	1363_mapp_batch_00010_sirius_1692
514	1	1	1	0.25813732146208895	-181.7847083690617	0.9999999999999999	39.80356567832902	C24H30N2O2	[M + H]+	GCQDXDUEHOTTEI	InChI=1S/C24H30N2O2/c1-3-23(25-20(2)27)24(21-10-6-4-7-11-21,22-12-8-5-9-13-22)14-15-26-16-18-28-19-17-26/h4-13H,3,14-19H2,1-2H3	Acetamide, N-(4,4-diphenyl-6-morpholino-3-hexylidene)-	CCC(=NC(=O)C)C(CCN1CCOCC1)(C2=CC=CC=C2)C3=CC=CC=C3	3.5999999	48097	PubChem:(48097);PubChem class - safety and toxic	67108866	379.2381591796875	351.8	3621_mapp_batch_00010_sirius_3328
515	1	1	1	0.2580743457333963	-102.65950608389359	0.9999999999999999	43.75798087104708	C17H33N3O4	[M + H]+	LYALUJDOJBFGIU	InChI=1S/C17H33N3O4/c1-8-11(4)13(20-16(23)24-17(5,6)7)15(22)19-12(14(18)21)9-10(2)3/h10-13H,8-9H2,1-7H3,(H2,18,21)(H,19,22)(H,20,23)	[1-(1-Carbamoyl-3-methyl-butylcarbamoyl)-2-methyl-butyl]-carbamic acid tert-butyl ester	CCC(C)C(C(=O)NC(CC(C)C)C(=O)N)NC(=O)OC(C)(C)C	2.43142152	647801;124303711	PubChem:(647801 124303711);PubMed;CHEBI:(109483)	98	344.2544860839844	88.594	4103_mapp_batch_00010_sirius_91
516	1	1	1	0.257839769544873	-326.4445213942947	0.9999999999999999	54.424979030137585	C23H31N3O5	[M + K]+	DINWMSNRUNFXQT	InChI=1S/C23H31N3O5/c27-20(16-24-10-11-25-23(28)26-12-14-29-15-13-26)18-31-22-8-6-21(7-9-22)30-17-19-4-2-1-3-5-19/h1-9,20,24,27H,10-18H2,(H,25,28)	N-[2-[[2-hydroxy-3-(4-phenylmethoxyphenoxy)propyl]amino]ethyl]morpholine-4-carboxamide	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)OCC3=CC=CC=C3)O	1.29999995	3017949;22807072;92950742	PubChem:(3017949 22807072 92950742);NORMAN:(NS00061998)	262146	468.1911315917969	186.821	1028_mapp_batch_00010_sirius_4461
517	1	1	1	0.25766850460298746	-84.0733383966072	0.9999999999999999	86.68561405872977	C12H23N3O5	[M + H]+	BQSLGJHIAGOZCD	InChI=1S/C12H23N3O5/c1-6(2)4-8(13)11(18)14-7(3)10(17)15-9(5-16)12(19)20/h6-9,16H,4-5,13H2,1-3H3,(H,14,18)(H,15,17)(H,19,20)	L-leucyl-L-alanyl-L-serine	CC(C)CC(C(=O)NC(C)C(=O)NC(CO)C(=O)O)N	-1.26160884	18221988;23650514	PubChem:(18221988 23650514);CHEBI:(73525)	34	290.17120361328125	26.45	2053_mapp_batch_00010_sirius_1142
518	1	1	1	0.2576381371513583	-235.5514475433283	0.9999999999999999	71.12953725071928	C16H31NO2	[M + H]+	CIGPQLJUBWRNNX	InChI=1S/C16H31NO2/c1-2-3-4-5-6-7-8-9-10-11-16(18)17-12-14-19-15-13-17/h2-15H2,1H3	4-Lauroylmorpholine	CCCCCCCCCCCC(=O)N1CCOCC1	4.5	94793	PubChem:(94793);PubChem class - safety and toxic	67108866	270.2427520751953	215.062	4384_mapp_batch_00010_sirius_3943
519	1	1	1	0.25734082163860716	-99.37444584876219	0.9999999999999999	79.66884906699543	C21H38O5	[M + H]+	GEIKZSNEWKMGNE	InChI=1S/C21H38O5/c1-4-5-6-7-8-9-10-11-12-13-14-15-21(26-19(3)23)16-20(24)17-25-18(2)22/h4,20-21,24H,1,5-17H2,2-3H3	null	CC(=O)OCC(CC(CCCCCCCCCCCC=C)OC(=O)C)O	6.0	38360550;45360077	COCONUT:(CNP0117169);Natural Products:(UNPD228976);PubChem:(38360550 45360077);SuperNatural:(SN00029989 SN00029990 SN00029991 SN00029992);ZINC bio:(ZINC31166989 ZINC31166993 ZINC31166996 ZINC31167000)	3186690	371.27947998046875	259.986	2794_mapp_batch_00010_sirius_7925
520	1	1	1	0.2568539553642885	-32.0207633730743	0.9999999999999999	13.903673482818586	C19H38N2O3	[M + Na]+	MRUAUOIMASANKQ	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)/p+1	Empigen BR	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O	4.69999981	20280;20281;71749757;71749758	NORMAN:(NS00010635);COCONUT:(CNP0346634);PubChem:(20280 20281 71749757 71749758);additional;PubChem class - bio and metabolites;MeSH:(20280);PubChem class - safety and toxic;Training Set;PubMed	86786118	365.27783203125	202.798	936_mapp_batch_00010_sirius_9397
521	1	1	1	0.25602921179022126	-79.27523173382718	0.9999999999999999	72.52754727794411	C13H23N3O6	[M + H]+	ZRLUISBDKUWAIZ	InChI=1S/C13H23N3O6/c1-6(2)4-8(14)12(20)15-7(3)11(19)16-9(13(21)22)5-10(17)18/h6-9H,4-5,14H2,1-3H3,(H,15,20)(H,16,19)(H,17,18)(H,21,22)	L-leucyl-L-alanyl-L-aspartic acid	CC(C)CC(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)O)N	-1.1681838	18221980;71464670	PubChem:(18221980 71464670);CHEBI:(73524)	34	318.16624450683594	34.418	1604_mapp_batch_00010_sirius_6603
522	1	1	1	0.2559149890930033	-192.21387585829862	0.9999999999999999	116.71109560749098	C17H31NO5	[M + H]+	DZALQUYFNHIYDL	InChI=1S/C17H31NO5/c1-5-6-9-14(19)10-7-8-11-17(22)23-15(12-16(20)21)13-18(2,3)4/h15H,5-13H2,1-4H3/p+1	6-Keto-decanoylcarnitine	CCCCC(=O)CCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	1.39999998	53481649;53481650	COCONUT:(CNP0187067);PubChem:(53481649 53481650);CHEBI:(137055);PubChem class - bio and metabolites	18874402	330.2275695800781	233.654	1767_mapp_batch_00010_sirius_1748
523	1	1	1	0.2552690977456944	-237.49019774693545	0.9999999999999999	22.091717729276784	C41H59N7O9	[M + H]+	QRBPBHIXDXCIEN	InChI=1S/C41H59N7O9/c1-7-25(4)34(40(55)56)47-41(57)45-30-15-11-12-22-42-36(51)32(23-28-13-9-8-10-14-28)44-35(50)26(5)48(6)39(54)31(21-18-27-16-19-29(49)20-17-27)43-38(53)33(24(2)3)46-37(30)52/h8-10,13-14,16-17,19-20,24-26,30-34,49H,7,11-12,15,18,21-23H2,1-6H3,(H,42,51)(H,43,53)(H,44,50)(H,46,52)(H,55,56)(H2,45,47,57)	Anabaenopeptin J	CCC(C)C(C(=O)O)NC(=O)NC1CCCCNC(=O)C(NC(=O)C(N(C(=O)C(NC(=O)C(NC1=O)C(C)C)CCC2=CC=C(C=C2)O)C)C)CC3=CC=CC=C3	4.19999981	10652894;21606665;21775931;133562462	COCONUT:(CNP0308341);KNApSAcK:(46609);Natural Products:(UNPD65870);PubChem:(10652894 21606665 21775931 133562462);SuperNatural:(SN00304167);PubMed	3178578	794.4429931640625	128.122	2388_mapp_batch_00010_sirius_1197
