id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2150_mapp_batch_00010_sirius_1161	C16H12O6	[M + H]+	C16H12O6	Shikimates and Phenylpropanoids	0.9997108578681946	Flavonoids	0.9998683929443359	Flavones	0.9113484621047974	4'-O-methylated flavonoids	0.655540406703949	4'-O-methylated flavonoids	0.655540406703949	O-methylated flavonoids	0.9944679737091064	Flavonoids	0.9996871948242188	Phenylpropanoids and polyketides	0.9981714487075806	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-O-methylated flavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
2321_mapp_batch_00010_sirius_3110	C40H81N2O6P	[M + H]+	C40H81N2O6P	Fatty acids	0.9997348189353943	Sphingolipids	0.999769389629364	Phosphosphingolipids	0.9944755434989929	Phosphosphingolipids	0.9990957975387573			Phosphosphingolipids	0.9990957975387573	Sphingolipids	0.9990836381912231	Lipids and lipid-like molecules	0.9901421666145325	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2761_mapp_batch_00010_sirius_7922	C39H79N2O6P	[M + Na]+	C39H79N2O6P	Fatty acids	0.9999585151672363	Sphingolipids	0.9999454021453857	Phosphosphingolipids	0.9804410934448242	Phosphosphingolipids	0.9998323917388916			Phosphosphingolipids	0.9998323917388916	Sphingolipids	0.999751627445221	Lipids and lipid-like molecules	0.9958816766738892	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3029_mapp_batch_00010_sirius_1006	C24H41ClN2O2	[M + K]+	C24H41ClN2O2	Terpenoids	0.6225590109825134	Linear polyketides	0.4044831395149231	Pregnane steroids	0.22653129696846008	3-hydroxy delta-5-steroids	0.5632672905921936	3-hydroxysteroids	0.3622139096260071	Hydroxysteroids	0.32036876678466797	Steroids and steroid derivatives	0.662924587726593	Lipids and lipid-like molecules	0.9900062680244446	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Oximes; Carboxylic acid amides; Oxime ethers; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Vinyl chlorides; Alkyl halides; 3-hydroxy delta-5-steroids; Delta-5-steroids; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Haloalkenes; Chloroalkenes; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Alpha-haloketones; Alpha-chloroketones; Chemical entities
2458_mapp_batch_00010_sirius_433	C13H25N3O6	[M + H]+	C13H25N3O6	Amino acids and Peptides	0.9999990463256836	Small peptides	0.9999990463256836	Tripeptides	0.9882853031158447	Oligopeptides	0.9990935325622559	Peptides	1.0	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Serine and derivatives; Isoleucine and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
372_mapp_batch_00010_sirius_2150	C40H77NO8	[M + H]+	C40H77NO8	Fatty acids	0.9989858269691467	Sphingolipids	0.9978917241096497	Neutral glycosphingolipids	0.9971204996109009	Glycosphingolipids	0.9166179895401001			Glycosphingolipids	0.9166179895401001	Sphingolipids	0.9793534874916077	Lipids and lipid-like molecules	0.9998624324798584	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1880_mapp_batch_00010_sirius_3059	C32H73N7O9	[M + H]+	C32H73N7O9	Fatty acids	0.7437289357185364	Sphingolipids	0.2883623242378235	Polyamines	0.2894376814365387	Alpha amino acids and derivatives	0.7223824262619019	Amino acids and derivatives	0.8130057454109192	Amino acids, peptides, and analogues	0.8535842895507812	Carboxylic acids and derivatives	0.9691406488418579	Organic acids and derivatives	0.984786331653595	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1816_mapp_batch_00010_sirius_1099	C14H26N2O5	[M + H]+	C14H26N2O5	Amino acids and Peptides	0.9891446232795715	Small peptides	0.9988213181495667	Tripeptides	0.5776280760765076	Peptides	0.7352416515350342	Peptides	0.7352416515350342	Amino acids, peptides, and analogues	0.9996592998504639	Carboxylic acids and derivatives	0.9999972581863403	Organic acids and derivatives	0.9999996423721313	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Peptides; Alpha amino acid esters; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Serine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2522_mapp_batch_00010_sirius_2752	C31H61N7O6	[M + H]+	C31H61N7O6	Amino acids and Peptides	0.8509939312934875	Oligopeptides	0.6929917335510254	N-acyl amines	0.4604499638080597	Peptides	0.8354943990707397	Peptides	0.8354943990707397	Amino acids, peptides, and analogues	0.9781185984611511	Carboxylic acids and derivatives	0.999640703201294	Organic acids and derivatives	0.9999539852142334	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Alanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
884_mapp_batch_00010_sirius_2219	C18H33NO5	[M + H]+	C18H33NO5	Fatty acids	0.4588366746902466	Fatty esters	0.5559271574020386	Monoacylglycerols	0.2578379809856415	Carboxylic acid esters	0.7944476008415222	Carboxylic acid esters	0.7944476008415222	Carboxylic acid derivatives	0.9373030066490173	Carboxylic acids and derivatives	0.9184527397155762	Organic acids and derivatives	0.9673606157302856	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
135_mapp_batch_00010_sirius_777	C31H53NO10	[M + K]+	C31H53NO10	Fatty acids	0.2151721864938736	Sphingolipids	0.19691550731658936	Erythromycins	0.20619083940982819	Aminoglycosides	0.9340746998786926	Aminosaccharides	0.9553338885307312	Carbohydrates and carbohydrate conjugates	0.7992342710494995	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Orthocarboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Amines; Alkanolamines; Aminosaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3166_mapp_batch_00010_sirius_1034	C13H18O4	[M + H]+	C13H18O4	Fatty acids	0.31658145785331726	Fatty Acids and Conjugates	0.3216412365436554	Heterocyclic fatty acids	0.5486246347427368	Furanoid fatty acids	0.5146576166152954	Heterocyclic fatty acids	0.129572793841362	Fatty acids and conjugates	0.11129574477672577	Fatty Acyls	0.0802936926484108	Lipids and lipid-like molecules	0.06177132949233055	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Furanoid fatty acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2322_mapp_batch_00010_sirius_1965	C41H80NO7P	[M + H]+	C41H80NO7P	Fatty acids	0.9998680353164673	Glycerophospholipids	0.9992243051528931	Glycerophosphocholines	0.7093163132667542	Glycerophosphocholines	0.5813053250312805			Glycerophosphocholines	0.5813053250312805	Glycerophospholipids	0.9998335838317871	Lipids and lipid-like molecules	0.999750554561615	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Glycerophosphocholines; Glycerol ethers; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3096_mapp_batch_00010_sirius_2063	C41H75N9O5	[M + H]+	C41H75N9O5	Amino acids and Peptides	0.702096700668335	Oligopeptides	0.5940604209899902	Lipopeptides	0.5950823426246643	Oligopeptides	0.5760956406593323	Peptides	0.45078763365745544	Amino acids, peptides, and analogues	0.9495797157287598	Carboxylic acids and derivatives	0.9841448068618774	Organic acids and derivatives	0.9608437418937683	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2116_mapp_batch_00010_sirius_2387	C42H83N5O10	[M + H]+	C42H83N5O10	Polyketides	0.9312984943389893	Oligopeptides	0.9557868838310242	Cyclic peptides	0.6824985146522522	Depsipeptides	0.6122032999992371			Depsipeptides	0.6122032999992371	Peptidomimetics	0.6070971488952637	Organic acids and derivatives	0.9987402558326721	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Depsipeptides; Polyols; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
